model,n_time,emb_unit,rnn_unit,drop_rate,learning,acc,loss,hit,map,ndcg,repl,n_epoch,n_train_c,n_val_c
3,12,1024,1000,0.8,0.0001,0.1433979272842407,0.7856559753417969,0.3176020408163265,0.1883447793785449,0.237209631381828,5,24,19126,4704
4,8,256,400,0.8,0.0001,0.1505135893821716,1.447967290878296,0.313363076269386,0.1818040976662353,0.2301989516145461,1,44,19123,4707
4,8,256,400,0.8,0.0001,0.1568092852830886,1.4177786111831665,0.313671792711186,0.1816514861756243,0.2305495372295702,2,43,19083,4747
4,8,256,400,0.8,0.0001,0.150223895907402,1.419094443321228,0.3069679849340866,0.1808181956519109,0.2267951218373198,3,44,19051,4779
4,8,256,400,0.8,0.0001,0.153518721461296,1.4296865463256836,0.3125,0.1812988604052772,0.2297304161222617,4,44,19158,4672
4,8,256,400,0.8,0.0001,0.1534142792224884,1.3965445756912231,0.3142201834862385,0.184745454090135,0.2314502597809302,5,44,19034,4796
4,8,256,600,0.8,0.0001,0.1477884203195572,1.450020670890808,0.3101763331208838,0.1788108770490423,0.2277516296105747,1,33,19123,4707
4,8,256,600,0.8,0.0001,0.1561101824045181,1.4199559688568115,0.3132504739835686,0.1812643865230117,0.2291909997249446,2,34,19083,4747
4,8,256,600,0.8,0.0001,0.1498040854930877,1.4210118055343628,0.309688219292739,0.1796262439424086,0.229450856001102,3,33,19051,4779
4,8,256,600,0.8,0.0001,0.1538024991750717,1.4311246871948242,0.3163527397260274,0.1849328519309623,0.2339786074135785,4,34,19158,4672
4,8,256,600,0.8,0.0001,0.1501859724521637,1.3988200426101685,0.3188073394495412,0.1831808714976723,0.232813350636847,5,32,19034,4796
4,8,256,800,0.8,0.0001,0.1491160690784454,1.4545122385025024,0.3123008285532186,0.1801516491534193,0.2281203201336026,1,27,19123,4707
4,8,256,800,0.8,0.0001,0.1554809808731079,1.4252835512161257,0.3149357488940383,0.1804635004737679,0.2288727030842562,2,27,19083,4747
4,8,256,800,0.8,0.0001,0.1488944888114929,1.4283325672149658,0.3084327265118226,0.1786929522171409,0.2260711228147917,3,27,19051,4779
4,8,256,800,0.8,0.0001,0.1517451703548431,1.435899019241333,0.3127140410958904,0.1799944853255999,0.2288228981484831,4,28,19158,4672
4,8,256,800,0.8,0.0001,0.1492736339569091,1.4033544063568115,0.3154712260216847,0.1822477897750331,0.2311066549581356,5,27,19034,4796
4,8,256,1000,0.8,0.0001,0.1488365530967712,1.4612913131713867,0.3074144890588485,0.1785343779847884,0.225397377288169,1,23,19123,4707
4,8,256,1000,0.8,0.0001,0.1536633074283599,1.430655837059021,0.3170423425321255,0.178691907969932,0.2297445544566495,2,24,19083,4747
4,8,256,1000,0.8,0.0001,0.1506437212228775,1.430783987045288,0.3059217409499895,0.1778358108574331,0.2244501698722313,3,23,19051,4779
4,8,256,1000,0.8,0.0001,0.1500425636768341,1.441985845565796,0.3125,0.1794414056991212,0.2276112196123637,4,23,19158,4672
4,8,256,1000,0.8,0.0001,0.1505368798971176,1.408686637878418,0.3100500417014178,0.1816689042705645,0.2296730598751149,5,23,19034,4796
4,8,512,400,0.8,0.0001,0.1541722565889358,1.3922837972640991,0.3155909471919531,0.1876470773201155,0.2361787738740633,1,43,19058,4772
4,8,512,400,0.8,0.0001,0.1480371206998825,1.3961377143859863,0.3122095479509928,0.1799869657394714,0.2300500671538136,2,42,19096,4734
4,8,512,400,0.8,0.0001,0.1569667309522628,1.3974707126617432,0.3148796048569665,0.1843584047230835,0.2332622714680414,3,44,18971,4859
4,8,512,400,0.8,0.0001,0.1477904617786407,1.357290506362915,0.3014690227804982,0.1745508414825453,0.2218966354073668,4,44,19133,4697
4,8,512,400,0.8,0.0001,0.146591305732727,1.4400891065597534,0.3083121289228159,0.1772259607432163,0.2245559440564537,5,43,19114,4716
4,8,512,600,0.8,0.0001,0.1531830728054046,1.38921058177948,0.3164291701592623,0.1869091035839098,0.2352821268313682,1,33,19058,4772
4,8,512,600,0.8,0.0001,0.1483226269483566,1.39634370803833,0.3164343050274609,0.1815221829404604,0.232220696580112,2,34,19096,4734
4,8,512,600,0.8,0.0001,0.1547627300024032,1.3980766534805298,0.3196130891129862,0.1849113644768212,0.2340236860866531,3,34,18971,4859
4,8,512,600,0.8,0.0001,0.1472051441669464,1.3569419384002686,0.3038109431552054,0.1750767095869383,0.2236880602019261,4,34,19133,4697
4,8,512,600,0.8,0.0001,0.1480042338371276,1.4386122226715088,0.3074639525021204,0.1793827726866433,0.2268132558604415,5,35,19114,4716
4,8,512,800,0.8,0.0001,0.1506394445896148,1.3951594829559326,0.3155909471919531,0.1839939074384834,0.2338779019052725,1,29,19058,4772
4,8,512,800,0.8,0.0001,0.1495360434055328,1.396256685256958,0.3136882129277566,0.1819411772734994,0.229904166570032,2,28,19096,4734
4,8,512,800,0.8,0.0001,0.1542117297649383,1.4005151987075806,0.3185840707964602,0.1878653821432042,0.2368279096763744,3,29,18971,4859
4,8,512,800,0.8,0.0001,0.1485220938920974,1.358022928237915,0.3072173727911433,0.1756459996006219,0.2238388245448639,4,28,19133,4697
4,8,512,800,0.8,0.0001,0.146450012922287,1.4390121698379517,0.3127650551314673,0.1790997908155069,0.2271957633559669,5,28,19114,4716
4,8,512,1000,0.8,0.0001,0.1512046903371811,1.3974297046661377,0.3158005029337803,0.1815500686146891,0.2318713297691954,1,24,19058,4772
4,8,512,1000,0.8,0.0001,0.1475374698638916,1.3994719982147217,0.3136882129277566,0.1806870850597087,0.2309033299339801,2,24,19096,4734
4,8,512,1000,0.8,0.0001,0.1524898409843444,1.404533624649048,0.3189956781230706,0.1854908528585158,0.2359803171951562,3,25,18971,4859
4,8,512,1000,0.8,0.0001,0.1468393355607986,1.3623305559158323,0.3038109431552054,0.1754659087584772,0.223706835211991,4,25,19133,4697
4,8,512,1000,0.8,0.0001,0.1484987586736679,1.443489909172058,0.3091603053435114,0.1806483581976636,0.2281223402824678,5,25,19114,4716
4,8,1024,400,0.8,0.0001,0.1471060514450073,1.4212312698364258,0.3007471980074719,0.1780085553319828,0.2237798559541588,1,43,19012,4818
4,8,1024,400,0.8,0.0001,0.1501696854829788,1.4097131490707395,0.3081628348449694,0.1822405340256257,0.2297501278306809,2,44,19089,4741
4,8,1024,400,0.8,0.0001,0.1502464711666107,1.451358437538147,0.3098680075424261,0.1835158479616325,0.2304377976631893,3,45,19057,4773
4,8,1024,400,0.8,0.0001,0.1465066969394683,1.429141879081726,0.3073191309850243,0.180397454360644,0.2289931808319541,4,44,19089,4741
4,8,1024,400,0.8,0.0001,0.1509108543395996,1.4325809478759766,0.3077242524916943,0.1838597871895276,0.2291192785533669,5,44,19014,4816
4,8,1024,600,0.8,0.0001,0.1455700695514679,1.4189809560775757,0.3026151930261519,0.1771143551859927,0.2235154227777379,1,34,19012,4818
4,8,1024,600,0.8,0.0001,0.151513010263443,1.4073129892349243,0.3134359839696267,0.1855443294054289,0.233613763391356,2,34,19089,4741
4,8,1024,600,0.8,0.0001,0.1517045050859451,1.4465481042861938,0.3136392206159648,0.1854093097091155,0.2316345765148654,3,33,19057,4773
4,8,1024,600,0.8,0.0001,0.1475652754306793,1.4257937669754028,0.315123391689517,0.184341999978381,0.2320329994219148,4,33,19089,4741
4,8,1024,600,0.8,0.0001,0.1522909253835678,1.4300700426101685,0.303156146179402,0.1861412645670792,0.2307421700569656,5,34,19014,4816
4,8,1024,800,0.8,0.0001,0.1557342112064361,1.4132540225982666,0.3188282742517512,0.1859165020620113,0.2353520706587269,1,29,19119,4711
4,8,1024,800,0.8,0.0001,0.1519133597612381,1.41485857963562,0.3090441491641663,0.1836644811195495,0.2302793650683356,2,28,19164,4666
4,8,1024,800,0.8,0.0001,0.1487121134996414,1.3863787651062012,0.3166144200626959,0.1853428302980891,0.2345405314059247,3,28,19045,4785
4,8,1024,800,0.8,0.0001,0.1498631685972213,1.4049190282821655,0.3215887251761691,0.184027289037771,0.2340623076082154,4,29,19147,4683
4,8,1024,800,0.8,0.0001,0.1508141160011291,1.468502163887024,0.3141912827928114,0.1824242318856978,0.2319051112934143,5,28,18989,4841
4,8,1024,1000,0.8,0.0001,0.1539556086063385,1.41736102104187,0.3171301209934196,0.1863152048188733,0.2358721438514043,1,25,19119,4711
4,8,1024,1000,0.8,0.0001,0.1511913388967514,1.417176604270935,0.3111873124732104,0.1835289467675502,0.2299078932972565,2,25,19164,4666
4,8,1024,1000,0.8,0.0001,0.1476448029279709,1.390097975730896,0.3155694879832811,0.1841264443583271,0.2346328637568486,3,25,19045,4785
4,8,1024,1000,0.8,0.0001,0.1498631685972213,1.4078600406646729,0.3173179585735639,0.1844507304247479,0.2329286874652714,4,26,19147,4683
4,8,1024,1000,0.8,0.0001,0.1476255059242248,1.4713175296783447,0.3183226606073125,0.1803640952431951,0.2320347609596796,5,25,18989,4841
4,10,256,400,0.8,0.0001,0.147819846868515,1.0072044134140017,0.3188733552631579,0.187284952499946,0.2359645572634647,1,43,18966,4864
4,10,256,400,0.8,0.0001,0.1517232358455658,1.0230830907821655,0.3098357246828863,0.1838987701697473,0.2296618397850406,2,44,19021,4809
4,10,256,400,0.8,0.0001,0.15215665102005,1.016154170036316,0.3130269814502529,0.18450628697637,0.2316864060821242,3,42,19086,4744
4,10,256,400,0.8,0.0001,0.1483321040868759,1.0295734405517578,0.3101970865467009,0.1803057111443157,0.2273032428823943,4,42,19162,4668
4,10,256,400,0.8,0.0001,0.1488743126392364,1.0171682834625244,0.3187379265936896,0.1848270781818456,0.2334280084416816,5,42,19171,4659
4,10,256,600,0.8,0.0001,0.1471029072999954,1.0109823942184448,0.3199013157894737,0.184526814634601,0.2346783847641526,1,32,18966,4864
4,10,256,600,0.8,0.0001,0.1510038524866104,1.0229017734527588,0.3110833853191931,0.1812050425962231,0.2287282200667137,2,32,19021,4809
4,10,256,600,0.8,0.0001,0.15215665102005,1.0187673568725586,0.3149241146711636,0.1838395808054407,0.2298308096022904,3,33,19086,4744
4,10,256,600,0.8,0.0001,0.1492717564105987,1.032239317893982,0.3144815766923736,0.1825547990583021,0.2299130505959918,4,32,19162,4668
4,10,256,600,0.8,0.0001,0.1475221365690231,1.01859712600708,0.322172139944194,0.1878965284387032,0.2383416672272456,5,33,19171,4659
4,10,256,800,0.8,0.0001,0.1435029655694961,1.0612318515777588,0.3187863674147963,0.182458796094357,0.2323206115205386,1,27,19018,4812
4,10,256,800,0.8,0.0001,0.1449951380491256,1.0429154634475708,0.3079312487057362,0.1807353624968133,0.2285610590481829,2,26,19001,4829
4,10,256,800,0.8,0.0001,0.1574210822582245,0.9947707653045654,0.3225806451612903,0.1911088667577049,0.2412196227561638,3,27,19087,4743
4,10,256,800,0.8,0.0001,0.1505093723535537,1.0477635860443115,0.3223280423280423,0.1852854284177445,0.2357490053550315,4,26,19105,4725
4,10,256,800,0.8,0.0001,0.1416529417037964,1.0207152366638184,0.3114856429463171,0.1790785194017127,0.2268620674151691,5,26,19024,4806
4,10,256,1000,0.8,0.0001,0.142598807811737,1.0655698776245115,0.3123441396508728,0.1788566777027562,0.2283984129558633,1,21,19018,4812
4,10,256,1000,0.8,0.0001,0.1444120556116104,1.0494019985198977,0.3110374818803065,0.1831764862728304,0.2311979931858144,2,22,19001,4829
4,10,256,1000,0.8,0.0001,0.1539288163185119,1.0028398036956787,0.3206831119544592,0.1888131482960169,0.2386624413587812,3,23,19087,4743
4,10,256,1000,0.8,0.0001,0.1500492990016937,1.0521172285079956,0.3242328042328042,0.1857448245245925,0.2366678061425481,4,22,19105,4725
4,10,256,1000,0.8,0.0001,0.1407309919595718,1.0260741710662842,0.3064918851435705,0.1780823311244363,0.2258813944634002,5,22,19024,4806
4,10,512,400,0.8,0.0001,0.1463829725980758,1.0385559797286987,0.3111064366848969,0.1789406871299537,0.2279971537194745,1,44,19076,4754
4,10,512,400,0.8,0.0001,0.1489545255899429,1.0055893659591677,0.3166177087704574,0.1835973067976898,0.2335268582199615,2,43,19064,4766
4,10,512,400,0.8,0.0001,0.1511111110448837,1.0348159074783323,0.3132706374085684,0.1832817235729784,0.2313995085028407,3,42,19045,4785
4,10,512,400,0.8,0.0001,0.1586270332336425,1.0453320741653442,0.3213678844519966,0.1895963174254474,0.2369212298414433,4,43,19122,4708
4,10,512,400,0.8,0.0001,0.153265506029129,1.0123167037963867,0.3093956953642384,0.1860578244519941,0.2317847066544368,5,44,18998,4832
4,10,512,600,0.8,0.0001,0.1476268470287323,1.0404653549194336,0.3155237694572991,0.1799458106161051,0.2285493177868922,1,34,19076,4754
4,10,512,600,0.8,0.0001,0.1484234929084777,1.0063388347625732,0.3193453629878304,0.1858050360489512,0.2360972564419656,2,33,19064,4766
4,10,512,600,0.8,0.0001,0.1490849703550338,1.0340616703033447,0.3143155694879833,0.1836484733857523,0.2323488322459594,3,32,19045,4785
4,10,512,600,0.8,0.0001,0.1551486551761627,1.0457146167755127,0.3213678844519966,0.1865543613028545,0.2363329126858833,4,33,19122,4708
4,10,512,600,0.8,0.0001,0.1528060436248779,1.012681245803833,0.3091887417218543,0.1845726998865728,0.2310326619186675,5,34,18998,4832
4,10,512,800,0.8,0.0001,0.1452700495719909,1.040723204612732,0.3104753891459823,0.1778173525740348,0.2266062447737147,1,27,19076,4754
4,10,512,800,0.8,0.0001,0.1457683444023132,1.009691596031189,0.3178766261015526,0.1838017097059718,0.2340408302783435,2,28,19064,4766
4,10,512,800,0.8,0.0001,0.1494771242141723,1.0365692377090454,0.3122257053291536,0.1829793688131956,0.2309329425173637,3,27,19045,4785
4,10,512,800,0.8,0.0001,0.1569862812757492,1.0482046604156494,0.3234919286321155,0.1867581959241371,0.2368980241996671,4,27,19122,4708
4,10,512,800,0.8,0.0001,0.1514932662248611,1.0160417556762695,0.3135347682119205,0.1850534367753568,0.2328744106675694,5,28,18998,4832
4,10,512,1000,0.8,0.0001,0.1466448456048965,1.0451672077178955,0.3060580563735801,0.1796782325093585,0.2254578319258417,1,23,19076,4754
4,10,512,1000,0.8,0.0001,0.1464985013008117,1.011332631111145,0.3140998741082669,0.1837005435975144,0.2331738927637883,2,23,19064,4766
4,10,512,1000,0.8,0.0001,0.1495424807071685,1.0395545959472656,0.3113897596656217,0.1816258614740716,0.2289150364063758,3,23,19045,4785
4,10,512,1000,0.8,0.0001,0.1551486551761627,1.0510951280593872,0.3228547153780798,0.1863431852767328,0.2365831980239535,4,24,19122,4708
4,10,512,1000,0.8,0.0001,0.1497866809368133,1.0183722972869873,0.3087748344370861,0.1830290591888488,0.2297299457864059,5,24,18998,4832
4,10,1024,400,0.8,0.0001,0.1451400816440582,1.0347464084625244,0.3069245165315034,0.1817622510907307,0.2285552877352593,1,42,19021,4809
4,10,1024,400,0.8,0.0001,0.1454630494117736,1.0246796607971191,0.3022569078253533,0.173864662608334,0.2205258900841787,2,42,19089,4741
4,10,1024,400,0.8,0.0001,0.1542074829339981,1.018802046775818,0.3160907356370575,0.1893765015339393,0.2358608273305364,3,42,19113,4717
4,10,1024,400,0.8,0.0001,0.1536583751440048,1.0273919105529783,0.3111157542833264,0.1897879514994433,0.2350669461422197,4,42,19044,4786
4,10,1024,400,0.8,0.0001,0.1492775827646255,1.0361331701278689,0.3236479321314952,0.1880833133428437,0.2370539005996397,5,42,19115,4715
4,10,1024,600,0.8,0.0001,0.1450085490942001,1.0334957838058472,0.3127469328342691,0.1821589528206766,0.2308005078734021,1,33,19021,4809
4,10,1024,600,0.8,0.0001,0.14499531686306,1.0235077142715454,0.3016241299303944,0.1737379814935759,0.2212455079482711,2,33,19089,4741
4,10,1024,600,0.8,0.0001,0.1542745977640152,1.0190465450286863,0.3124867500529998,0.1882405907542576,0.2341097750437392,3,34,19113,4717
4,10,1024,600,0.8,0.0001,0.1543841063976287,1.0256986618041992,0.3173840367739239,0.1928593690948158,0.2384843933996563,4,33,19044,4786
4,10,1024,600,0.8,0.0001,0.1503428965806961,1.0358359813690186,0.3268292682926829,0.1889420215237056,0.2380697295269087,5,34,19115,4715
4,10,1024,800,0.8,0.0001,0.1464868038892746,1.016107439994812,0.3181818181818182,0.1819605949347746,0.2315640204317311,1,27,19012,4818
4,10,1024,800,0.8,0.0001,0.1469151079654693,1.0403571128845217,0.3141786383510306,0.1854884570182723,0.2340532828477118,2,28,19027,4803
4,10,1024,800,0.8,0.0001,0.1492537260055542,1.0315709114074707,0.3150599917252792,0.1829431957542984,0.2301834541492863,3,28,18996,4834
4,10,1024,800,0.8,0.0001,0.1428945064544677,1.0484117269515991,0.3109121199500208,0.1810968706187402,0.22949716089521,4,27,19028,4802
4,10,1024,800,0.8,0.0001,0.1460319459438324,1.0514143705368042,0.3108108108108108,0.1813607018629047,0.2300551713559129,5,28,19020,4810
4,10,1024,1000,0.8,0.0001,0.1455045491456985,1.020981788635254,0.3229555832295558,0.1818215093263145,0.2333753563684104,1,25,19012,4818
4,10,1024,1000,0.8,0.0001,0.1482181251049041,1.0416001081466677,0.3141786383510306,0.1843907897989085,0.2338625254181811,2,24,19027,4803
4,10,1024,1000,0.8,0.0001,0.1473718434572219,1.0346206426620483,0.3119569714522134,0.180697610659585,0.2295282165798699,3,25,18996,4834
4,10,1024,1000,0.8,0.0001,0.1419789493083953,1.0511412620544434,0.3102873802582257,0.1807018750780092,0.2283048616097202,4,24,19028,4802
4,10,1024,1000,0.8,0.0001,0.143712967634201,1.0552395582199097,0.3095634095634095,0.1788710227895154,0.2278442756543037,5,25,19020,4810
4,12,256,400,0.8,0.0001,0.1455153226852417,0.7800665497779846,0.3235108398231951,0.1854302816586952,0.2361899441156623,1,41,19079,4751
4,12,256,400,0.8,0.0001,0.1492659002542495,0.7953079342842102,0.3225806451612903,0.1885945541689401,0.2388130542114927,2,41,19087,4743
4,12,256,400,0.8,0.0001,0.1514997482299804,0.771907389163971,0.3284951974386339,0.18877022892815,0.2395562296570667,3,41,19145,4685
4,12,256,400,0.8,0.0001,0.1537292599678039,0.7756959795951843,0.3162013536379018,0.1876504145380068,0.2353948521959145,4,41,19102,4728
4,12,256,400,0.8,0.0001,0.1453514844179153,0.761511504650116,0.311922663802363,0.1779122299681854,0.2276952887264736,5,41,19175,4655
4,12,256,600,0.8,0.0001,0.1462091654539108,0.7833251357078552,0.322247947800463,0.1880306306932641,0.2379085095706568,1,32,19079,4751
4,12,256,600,0.8,0.0001,0.148512989282608,0.7985302209854126,0.3202614379084967,0.1887008654506987,0.2380771659468137,2,32,19087,4743
4,12,256,600,0.8,0.0001,0.1511819958686828,0.7740036845207214,0.3216648879402348,0.1903528526170862,0.2391470349236716,3,32,19145,4685
4,12,256,600,0.8,0.0001,0.1532860547304153,0.7770602703094482,0.3189509306260575,0.1871083922630634,0.234800381778563,4,31,19102,4728
4,12,256,600,0.8,0.0001,0.1434621214866638,0.7636151909828186,0.3061224489795918,0.1772459395627084,0.2262128562295882,5,32,19175,4655
4,12,256,800,0.8,0.0001,0.1494597494602203,0.7680152654647827,0.323850752422181,0.1901649846350215,0.2402453887155078,1,26,18979,4851
4,12,256,800,0.8,0.0001,0.1482250839471817,0.7913202047348022,0.3097725875845113,0.1778203742471823,0.2250968546611902,2,27,18949,4881
4,12,256,800,0.8,0.0001,0.1462779492139816,0.7740586996078491,0.3208104685521317,0.1841981454715501,0.2351874248889595,3,25,19092,4738
4,12,256,800,0.8,0.0001,0.1465965211391449,0.7874457240104675,0.315210355987055,0.1761900542926675,0.2279822507994668,4,26,19195,4635
4,12,256,800,0.8,0.0001,0.1428571492433548,0.7675071954727173,0.3071786310517529,0.1779778825631661,0.2273738711605264,5,25,19038,4792
4,12,256,1000,0.8,0.0001,0.1486478000879287,0.7717450261116028,0.3199340342197485,0.1878963653829105,0.2382265384126412,1,21,18979,4851
4,12,256,1000,0.8,0.0001,0.1448646634817123,0.7928959727287292,0.3085433312845728,0.1749100858277516,0.2217738729121502,2,21,18949,4881
4,12,256,1000,0.8,0.0001,0.1444359719753265,0.7779759764671326,0.3186998733642887,0.1825063148427814,0.2326449797505185,3,21,19092,4738
4,12,256,1000,0.8,0.0001,0.1426188498735427,0.7902799844741821,0.315210355987055,0.1727122742024752,0.2269213687261917,4,22,19195,4635
4,12,256,1000,0.8,0.0001,0.1398081630468368,0.7709143161773682,0.307804674457429,0.1754355226068193,0.2255852014730356,5,22,19038,4792
4,12,512,400,0.8,0.0001,0.1479491889476776,0.8004921078681946,0.3157782059516164,0.1815442716815427,0.2288993765573725,1,43,19159,4671
4,12,512,400,0.8,0.0001,0.150720328092575,0.7528237700462341,0.315365025466893,0.1820313037182094,0.2302455473425878,2,42,19118,4712
4,12,512,400,0.8,0.0001,0.1471758633852005,0.7576085329055786,0.3231707317073171,0.1887478327873727,0.240982528522632,3,42,19074,4756
4,12,512,400,0.8,0.0001,0.1529802978038787,0.7513681054115295,0.3203618005889777,0.1833578251171274,0.2320725230819756,4,42,19076,4754
4,12,512,400,0.8,0.0001,0.1524526327848434,0.7705328464508057,0.3171759747102213,0.1835446075780371,0.2327412411401364,5,42,19085,4745
4,12,512,600,0.8,0.0001,0.1481387913227081,0.8005222678184509,0.3138514236780133,0.1840209927220603,0.2318710071432744,1,31,19159,4671
4,12,512,600,0.8,0.0001,0.1511079519987106,0.7531997561454773,0.3174872665534805,0.1831606653998237,0.2322096567946333,2,32,19118,4712
4,12,512,600,0.8,0.0001,0.1473684161901474,0.7577320337295532,0.3233809924306139,0.1871340342009949,0.2389669352916029,3,31,19074,4756
4,12,512,600,0.8,0.0001,0.1504860520362854,0.7523618936538696,0.3220445940260833,0.1822022910470997,0.2328118281769432,4,33,19076,4754
4,12,512,600,0.8,0.0001,0.1521337032318115,0.7708449363708496,0.3159114857744994,0.1841125347535225,0.2328361954927187,5,32,19085,4745
4,12,512,800,0.8,0.0001,0.1452500373125076,0.8163763880729675,0.3273254609488295,0.1879831621952425,0.2405551038260749,1,27,19003,4827
4,12,512,800,0.8,0.0001,0.1358237415552139,0.8118419051170349,0.3100645967909981,0.1765368619813593,0.2279743744497639,2,25,19031,4799
4,12,512,800,0.8,0.0001,0.1534531563520431,0.7856577038764954,0.3277068752573075,0.1924754980695869,0.2415740970287477,3,27,18972,4858
4,12,512,800,0.8,0.0001,0.1497054696083068,0.7883288264274597,0.3229122954259337,0.1896753338116002,0.2370532551696785,4,27,19064,4766
4,12,512,800,0.8,0.0001,0.1534895747900009,0.7840036749839783,0.3247089262613195,0.188155922916906,0.2376951167389982,5,27,19192,4638
4,12,512,1000,0.8,0.0001,0.1437828540802002,0.8182950019836426,0.3262896208825357,0.1886462865778375,0.2402402100308371,1,23,19003,4827
4,12,512,1000,0.8,0.0001,0.1368084251880645,0.8164690732955933,0.3075640758491352,0.1769848952753013,0.2269180595161846,2,23,19031,4799
4,12,512,1000,0.8,0.0001,0.1518527567386627,0.7892501354217529,0.324825030876904,0.1888679497457335,0.2399894766433772,3,24,18972,4858
4,12,512,1000,0.8,0.0001,0.1494548171758651,0.7902707457542419,0.3220730172052035,0.1898366114349121,0.2387504089928652,4,22,19064,4766
4,12,512,1000,0.8,0.0001,0.1542621701955795,0.7851434350013733,0.328805519620526,0.1873495437920661,0.2371156049151694,5,22,19192,4638
4,12,1024,400,0.8,0.0001,0.1469766199588775,0.7866337299346924,0.3070548236294093,0.1800416479852128,0.2272127595711489,1,42,19124,4706
4,12,1024,400,0.8,0.0001,0.1492266207933426,0.7802684903144836,0.3102873802582257,0.1813114979486014,0.2276060099096277,2,41,19028,4802
4,12,1024,400,0.8,0.0001,0.1473091393709182,0.8128685355186462,0.3114442567567567,0.1817325169434906,0.2285486125948701,3,41,19094,4736
4,12,1024,400,0.8,0.0001,0.1456097364425659,0.7927045822143555,0.3143037708026122,0.1879907190470617,0.2357431917736588,4,40,19083,4747
4,12,1024,400,0.8,0.0001,0.1468993425369262,0.7646281123161316,0.3201879852881079,0.1845421401769939,0.2343526561430963,5,42,18936,4894
4,12,1024,600,0.8,0.0001,0.1457698196172714,0.7864853143692017,0.3121546961325966,0.1803240775357429,0.2295942745831448,1,32,19124,4706
4,12,1024,600,0.8,0.0001,0.1497902125120163,0.7797664999961853,0.3179925031236985,0.1832313580876083,0.2314585302300967,2,32,19028,4802
4,12,1024,600,0.8,0.0001,0.1468085050582885,0.8140091300010681,0.3163006756756756,0.1813598702074056,0.2287779194568732,3,33,19094,4736
4,12,1024,600,0.8,0.0001,0.1456725001335144,0.793147087097168,0.3153570676216558,0.189088951629502,0.2365403677233984,4,32,19083,4747
4,12,1024,600,0.8,0.0001,0.1469616740942001,0.7634502053260803,0.3220269718022068,0.1843504801883264,0.2346065279942361,5,32,18936,4894
4,12,1024,800,0.8,0.0001,0.1407632082700729,0.8143609166145325,0.3095801937567277,0.1778977447950379,0.2272965735018309,1,27,19185,4645
4,12,1024,800,0.8,0.0001,0.1520696580410003,0.7729617357254028,0.3128654970760234,0.1813665091201766,0.2291043864532274,2,27,19042,4788
4,12,1024,800,0.8,0.0001,0.1563624739646911,0.7458652853965759,0.3292042830149065,0.1923429124792967,0.2430532395502969,3,27,19067,4763
4,12,1024,800,0.8,0.0001,0.1477520018815994,0.7907475233078003,0.3078848560700876,0.1804630871438453,0.2279522330673864,4,26,19036,4794
4,12,1024,800,0.8,0.0001,0.1530212014913559,0.8186066150665283,0.3207507380851961,0.191294555207404,0.2390826061880255,5,27,19088,4742
4,12,1024,1000,0.8,0.0001,0.1383623927831649,0.8173505067825317,0.3076426264800861,0.1769175448668612,0.2271389167057899,1,25,19185,4645
4,12,1024,1000,0.8,0.0001,0.1506814807653427,0.7765287160873413,0.3068086883876357,0.1808384876655158,0.2268690585856679,2,24,19042,4788
4,12,1024,1000,0.8,0.0001,0.155077114701271,0.7473592162132263,0.3239554902372454,0.1911410552364689,0.2414941857472032,3,23,19067,4763
4,12,1024,1000,0.8,0.0001,0.1470679640769958,0.7933982610702515,0.310805173133083,0.1792905524890797,0.2280082674800394,4,24,19036,4794
4,12,1024,1000,0.8,0.0001,0.1517955660820007,0.819645345211029,0.3272880641079713,0.1936176135574535,0.2427969930940614,5,23,19088,4742
