c_id;item_name;item_code
8673.0;HASQAR5A53691E612D5;6689.0
8673.0;HASQAR5A5369855C039;7280.0
8673.0;HASQAR5A53699375950;7271.0
8673.0;HASQAR5A53691FC8D4B;6686.0
8673.0;HASQAR5A5369034ECAE;6685.0
8673.0;HASQAR5A53691192C5D;6624.0
2924.0;SOGBUT59AC9E00557A1;3491.0
8446.0;BAGDOV5A099F4EF3FFA;6194.0
280.0;COMSEA59D7279A08B6A;3935.0
8446.0;BAGDOV5A099F4EF3FFA;6194.0
8673.0;HASQAR5A5369034ECAE;6685.0
8673.0;HASQAR5A53698E5B971;6660.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A618CC120963;6816.0
8673.0;HASQAR5A5369641059E;6650.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A53698D0BD6F;6658.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A53691FC8D4B;6686.0
8673.0;HASQAR5A618DB1481E7;7402.0
8673.0;HASQAR5A618CCE63D2D;6722.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A618CC26C7FB;7250.0
8673.0;HASQAR5A5369A2BCAEB;6625.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A53696A68DF3;6659.0
8673.0;HASQAR5A53698D0BD6F;6658.0
8673.0;HASQAR5A618CCA752C4;7299.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A53697A43A60;6730.0
8673.0;HASQAR5A53698E5B971;6660.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A5369158AFE2;6768.0
8673.0;HASQAR5A618CB95E324;6945.0
8508.0;APPORI59DDDAB79889D;7460.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A5369922FF49;6687.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A9F9E9A26160;7319.0
8673.0;HASQAR5A53698E5B971;6660.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A744999A7B52;6833.0
1225.0;MEFPIE59ACB5C8B5296;6091.0
79.0;SOGAMB5A698D0993A60;6808.0
9780.0;MEFEMO59AC2210F1AC4-M;3727.0
8446.0;BAGDOV5A099F4EF3FFA;6194.0
1290.0;SOGAMB5A311E51C55FC;6421.0
1290.0;SOGAMB5A09BA246645E;5019.0
5010.0;MEFWIN59C9078997B25;6047.0
9674.0;MEFNAR59C3926693491;3769.0
8446.0;BAGDOV5A099F4EF3FFA;6194.0
79.0;SOGAMB5A698D0993A60;6808.0
8673.0;HASQAR5A53698E5B971;6660.0
8673.0;HASQAR5A53691BB27CE;6684.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A687F255CCE7;6815.0
8673.0;HASQAR5A53691FC8D4B;6686.0
8673.0;HASQAR5A536970F0677;6731.0
421.0;SOGAMB5A311E96D12BC;6450.0
421.0;SOGAMB5A09BA246645E;5019.0
421.0;SOGAMB5A09BA2510C50;5203.0
10007.0;MOR5A816ECA30809;7100.0
3477.0;ENTANY59DCCD1AC74C6;5409.0
4041.0;ENTANY59DCCD1AC74C6;5409.0
8714.0;APPGAB59F8AEE1E5325;4490.0
8232.0;BAGBER59DDB8237F6D4;4296.0
8232.0;MEFDEA5A27C2E6F142C;6346.0
8232.0;BAGDOV5A099F4EF3FFA;6194.0
1842.0;BAGDOV5A099F4EF3FFA;6194.0
8446.0;BAGDOV5A099F4EF3FFA;6194.0
8446.0;BAGDOV5A099F4EF3FFA;6194.0
4736.0;APPSOG59DFA52343BC6;6061.0
22.0;COMSMA59DCD0E6027C6;4586.0
6293.0;WOFVST5A93B34864DFD;7436.0
6293.0;WOFVST5A93B3459E903;7242.0
6293.0;WOFVST5A93B347DDD7B;7409.0
1722.0;WOFVST5A93B3459E903;7242.0
1722.0;WOFVST5A93B34864DFD;7436.0
1722.0;BAGMAS59AC6F72757E0;6345.0
4040.0;APPGAB5A03123139C0F;5614.0
8673.0;HASQAR5A53698D0BD6F;6658.0
8673.0;HASQAR5A53698E5B971;6660.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A618CCE63D2D;6722.0
8673.0;HASQAR5A618CB95E324;6945.0
8673.0;HASQAR5A536987ECB68;6906.0
8446.0;BAGDOV5A099F4EF3FFA;6194.0
1242.0;WOFVST5A93B3459E903;7242.0
8508.0;APPGAB5A0197E01A817;5494.0
8673.0;HASQAR5A53695A94E5C;7031.0
8673.0;HASQAR5A53696A68DF3;6659.0
8673.0;HASQAR5A74499CC8610;7270.0
8673.0;HASQAR5A53698E5B971;6660.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A5369922FF49;6687.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A53699375950;7271.0
8673.0;HASQAR5A618DB1481E7;7402.0
8673.0;HASQAR5A744998A7D44;7249.0
8673.0;HASQAR5A618CC87F440;7357.0
8673.0;HASQAR5A53691E612D5;6689.0
8500.0;WOFALK5A8D090061AE8;7197.0
8699.0;WOFVST5A93B3459E903;7242.0
4615.0;MEFECH5A5DC3EAAE4C7-L;6930.0
8673.0;HASQAR5A9F9E9A26160;7319.0
8673.0;HASQAR5A618CC120963;6816.0
8673.0;HASQAR5A5369034ECAE;6685.0
8673.0;HASQAR5A53698D0BD6F;6658.0
8673.0;HASQAR5A5369922FF49;6687.0
8673.0;HASQAR5A7449994BBA7;6845.0
2625.0;WOFVST5A93B34864DFD;7436.0
2625.0;WOFVST5A93B347DDD7B;7409.0
8673.0;HASQAR5A53697A43A60;6730.0
8673.0;HASQAR5A5369034ECAE;6685.0
8673.0;HASQAR5A536987ECB68;6906.0
8673.0;HASQAR5A53697A43A60;6730.0
5202.0;APPNAT5A0A01860CE92;5413.0
2906.0;HALEMA59AC70ED76836;3488.0
1161.0;WOFALK5A12AD1D25899;5931.0
1161.0;WOFALK5A8D0901D1F5F;7175.0
8245.0;WOFVST5A93B3459E903;7242.0
1126.0;WOFVST5A93B3459E903;7242.0
1126.0;SOGAMB5A2E67122360F;6392.0
4814.0;WOFALK5A8D08E779676;7176.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A53696D38271;6799.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A74499AE11F9;6824.0
8673.0;HASQAR5A53698D0BD6F;6658.0
8673.0;HASQAR5A744998A7D44;7249.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A5369922FF49;6687.0
8673.0;HASQAR5A53697A43A60;6730.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A687F255CCE7;6815.0
8673.0;HASQAR5A5369034ECAE;6685.0
8673.0;HASQAR5A536970F0677;6731.0
8673.0;HASQAR5AA61A514A427;7353.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A53695A94E5C;7031.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A74499AE11F9;6824.0
8673.0;HASQAR5A5369922FF49;6687.0
8673.0;HASQAR5A536970F0677;6731.0
8673.0;HASQAR5A74499CC8610;7270.0
8673.0;HASQAR5A53697A43A60;6730.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A618CCA752C4;7299.0
8673.0;HASQAR5A74499CC8610;7270.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A744999A7B52;6833.0
15.0;SOGAMB5A698D0993A60;6808.0
8673.0;HASQAR5A53697A43A60;6730.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A74499AE11F9;6824.0
8673.0;HASQAR5A53691E612D5;6689.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A53695A94E5C;7031.0
8673.0;HASQAR5A536970F0677;6731.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A9F9E9A26160;7319.0
8673.0;HASQAR5A5369353973B;6744.0
9369.0;SOGAMB5A2E67122360F;6392.0
9369.0;BAGSUN5A9413AFB8484;7272.0
8673.0;HASQAR5A618CB762B6E;6803.0
8673.0;HASQAR5A5369034ECAE;6685.0
8673.0;HASQAR5A618CBFB1863;7156.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A618CC063535;6771.0
3305.0;BAGDOV5A099F4EF3FFA;6194.0
1842.0;HASSAU5A059288F37D1;4578.0
151.0;HASQAR5A53693BDD568;6637.0
151.0;SOGMDF5A09BC14091FF;6218.0
151.0;TAR59EDB8A30D992;4603.0
5023.0;APPGAB5A03123139C0F;5614.0
5023.0;SOGAMB5A2E67122360F;6392.0
8232.0;BAGBER59DDB8237F6D4;4296.0
2552.0;HASQAR5A53693BDD568;6637.0
2552.0;HASQAR5A618CBFB1863;7156.0
2552.0;APPGAB5A03123139C0F;5614.0
8673.0;HASQAR5A53697A43A60;6730.0
8673.0;HASQAR5A53699ED5813;6649.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A618CCE63D2D;6722.0
8673.0;HASQAR5A53691FC8D4B;6686.0
8673.0;HASQAR5A618DB1481E7;7402.0
79.0;APPNAT5A0A01860CE92;5413.0
174.0;SOGAMB5A698D0993A60;6808.0
9189.0;MATHUA5AA6562AC6B1F;7428.0
1842.0;MATTEL5A462528E403F;6538.0
1842.0;ENTTCL5A7FEF9523346;6990.0
4460.0;APPNAT59AC8ADF3C22C;5273.0
6166.0;HALSHO59F867778CFE7;5829.0
8245.0;WOFHYP5A4DD51370D86;7085.0
8673.0;HASQAR5A618CD20957A;6853.0
8673.0;HASQAR5A53697A43A60;6730.0
8673.0;HASQAR5A536970F0677;6731.0
8673.0;HASQAR5A53698E5B971;6660.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A744998A7D44;7249.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A53691E612D5;6689.0
8673.0;HASQAR5A744998A7D44;7249.0
8673.0;HASQAR5A5369A2BCAEB;6625.0
8673.0;HASQAR5A53698E5B971;6660.0
8673.0;HASQAR5A53698D0BD6F;6658.0
8673.0;HASQAR5A53691E612D5;6689.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A744998A7D44;7249.0
3209.0;SOGAMB5A09BA22CD8BE;5017.0
3209.0;SOGAMB5A311E5263660;7190.0
4790.0;DET59F31AB0BCEDF;5196.0
7440.0;SOGMAY5A09B5F0EAACB;6290.0
7776.0;HASTEL59AC64610C79E;6124.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A5369A2BCAEB;6625.0
8673.0;HASQAR5A618CC26C7FB;7250.0
8673.0;HASQAR5A53691FC8D4B;6686.0
8673.0;HASQAR5A618CB95E324;6945.0
8673.0;HASQAR5A53697A43A60;6730.0
8673.0;HASQAR5A53691E612D5;6689.0
8585.0;SNO5A685DB296774;6783.0
8710.0;MEFMUN5A0ACC3A894BE-10;4632.0
485.0;APPPEL59FF42F50CAD3;4709.0
3234.0;MATSUP5A818CA6ABBCA;7442.0
3973.0;COMTOO59D51847732F0;4023.0
151.0;SOGAMB5A2E671651624;6380.0
151.0;SOGAMB5A2E67122360F;6392.0
151.0;SOGAMB5A311E51C55FC;6421.0
3566.0;WOFLAL5A8FD021668B7;7296.0
9942.0;APPDAW5A812866584D4;6965.0
582.0;APPBIN59AC8F3A515E5;3485.0
9189.0;MATHUA5AA6562AC6B1F;7428.0
9189.0;BAGFAI5A099F5119CB7;5897.0
553.0;APPNAT5A0A01860CE92;5413.0
8323.0;WOFSIT5A993A4910916;7310.0
8323.0;WOFSIT5A993A4910916;7310.0
6473.0;BAGLOR5A12C5B831E9C;6026.0
8673.0;HASQAR5A74499A4A28D;6997.0
8673.0;HASQAR5A74499AE11F9;6824.0
8673.0;HASQAR5A53693D2F6FF;7099.0
8673.0;HASQAR5A53695A94E5C;7031.0
8407.0;MATBIG59AC914BAE024;4391.0
3986.0;APPNEW5A900E7ED2764;7390.0
9552.0;ENTLIV5A8A951237F9F;7268.0
1308.0;COMSMA59DCCF36639CB;4002.0
8673.0;HASQAR5A618CCA752C4;7299.0
8673.0;HASQAR5A618CC26C7FB;7250.0
8673.0;HASQAR5A53691FC8D4B;6686.0
900.0;BAGDOV5A099F4EF3FFA;6194.0
8673.0;HASQAR5A5369034ECAE;6685.0
8673.0;HASQAR5A5369144BA78;6780.0
8673.0;HASQAR5A618CBE0B442;6767.0
8673.0;HASQAR5A618CD20957A;6853.0
8673.0;HASQAR5A53691E612D5;6689.0
8673.0;HASQAR5A53691192C5D;6624.0
4080.0;HASONC59AC64DFADA78;3562.0
4309.0;ENTANY59DCCD1AC74C6;5409.0
3711.0;HALEMA59AC6330E7A5D;3873.0
1025.0;HALEMA59AC6330E7A5D;3873.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A53698D0BD6F;6658.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A5369A2BCAEB;6625.0
8673.0;HASQAR5A53698E5B971;6660.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A5369144BA78;6780.0
8673.0;HASQAR5A5369158AFE2;6768.0
8673.0;HASQAR5A744998A7D44;7249.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A74499AE11F9;6824.0
10048.0;DET59F31AB0BCEDF;5196.0
8656.0;BAGSAE5A002F04EBDF3;4478.0
9525.0;HASQAR5A53695BBF279;6995.0
5734.0;APPNAT5A0A01860CE92;5413.0
4312.0;JAZ5A5F32C714B12;7368.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A5369034ECAE;6685.0
8673.0;HASQAR5A53698D0BD6F;6658.0
8673.0;HASQAR5A53693D2F6FF;7099.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A53698E5B971;6660.0
8673.0;HASQAR5A687F255CCE7;6815.0
8673.0;HASQAR5A53697A43A60;6730.0
8673.0;HASQAR5A618CC26C7FB;7250.0
8323.0;APPNAT5A0A01860CE92;5413.0
1102.0;SOGAMB5A2E6713BB9AD;6394.0
5091.0;MEFMUN5A0ACC3A894BE-10;4632.0
8673.0;HASQAR5A5369034ECAE;6685.0
1126.0;WOFVST5A93B3459E903;7242.0
1126.0;SOGAMB5A2E67122360F;6392.0
5072.0;COMUNI5A152C87D57EB;6844.0
8929.0;ENTNOB5A4633C950FAD;6552.0
1507.0;DET5A816ECB84C30;6926.0
1968.0;APPBIN59AC8F3A515E5;3485.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A5369A55D17F;7316.0
8673.0;HASQAR5A618CC120963;6816.0
8673.0;HASQAR5A53695A94E5C;7031.0
8673.0;HASQAR5A53698D0BD6F;6658.0
8673.0;HASQAR5A618CCE63D2D;6722.0
8673.0;HASQAR5A53699ADA7FA;6739.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A53698E5B971;6660.0
8673.0;HASQAR5A53698D0BD6F;6658.0
8673.0;HASQAR5A5369A2BCAEB;6625.0
8673.0;HASQAR5A5369034ECAE;6685.0
8673.0;HASQAR5A74499A4A28D;6997.0
8673.0;HASQAR5A618CCA752C4;7299.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A618CCA752C4;7299.0
8673.0;HASQAR5A74499AE11F9;6824.0
1968.0;APPBIN59AC8F3A515E5;3485.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A618CCE63D2D;6722.0
8673.0;HASQAR5A53691FC8D4B;6686.0
8673.0;HASQAR5A618CC26C7FB;7250.0
8673.0;HASQAR5A5369A2BCAEB;6625.0
8673.0;HASQAR5A618DB1481E7;7402.0
8673.0;HASQAR5A53697A43A60;6730.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A5369353973B;6744.0
8673.0;HASQAR5A53697A43A60;6730.0
8673.0;HASQAR5A618CC91D37B;6797.0
8673.0;HASQAR5A618CC91D37B;6797.0
8673.0;HASQAR5A618CC91D37B;6797.0
8673.0;HASQAR5A74499A4A28D;6997.0
8673.0;HASQAR5A744998A7D44;7249.0
7606.0;APPNAT5A0A01860CE92;5413.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A618CC91D37B;6797.0
8673.0;HASQAR5A53691FC8D4B;6686.0
8673.0;HASQAR5A5369211D7EC;6661.0
8673.0;HASQAR5A53696A68DF3;6659.0
8673.0;HASQAR5AA75A531696E;7355.0
8673.0;HASQAR5A53699ADA7FA;6739.0
8673.0;HASQAR5A74499AE11F9;6824.0
9552.0;ENTLIV5A8A951237F9F;7268.0
8673.0;HASQAR5A618CBFB1863;7156.0
8673.0;HASQAR5A618CC120963;6816.0
8673.0;HASQAR5A53691192C5D;6624.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A5369922FF49;6687.0
8673.0;HASQAR5A618CC120963;6816.0
8673.0;HASQAR5A74499AE11F9;6824.0
8673.0;HASQAR5A536970F0677;6731.0
8673.0;HASQAR5A53695BBF279;6995.0
8673.0;HASQAR5A618CC91D37B;6797.0
8673.0;HASQAR5A53698D0BD6F;6658.0
8673.0;HASQAR5A53698E5B971;6660.0
8673.0;HASQAR5A53696A68DF3;6659.0
8673.0;HASQAR5A744999A7B52;6833.0
8673.0;HASQAR5A7449994BBA7;6845.0
4162.0;SOGCRY59ACB3BFA40EA;6217.0
2321.0;NIM59C0C6EF1C520;4049.0
4285.0;HASONC59BA3E209AFCD;4156.0
8318.0;WOFGUL5A8C7106B8F7A;7344.0
8673.0;HASQAR5A5369211D7EC;6661.0
8446.0;BAGDOV5A099F4EF3FFA;6194.0
4712.0;APPHAI5A5715F86F723;7459.0
330.0;APPHAI59FF434541815;4725.0
277.0;APPHAI59FF434541815;4725.0
4951.0;APPHAI59FF434541815;4725.0
9839.0;ENTECO5A0C00E345122;4671.0
9839.0;ENTECO5A0C00E345122;4671.0
9839.0;ENTECO5A0C00E345122;4671.0
9839.0;ENTECO5A0C00E345122;4671.0
4951.0;APPHAI59FF434541815;4725.0
9329.0;APPHAI59FF434541815;4725.0
9958.0;ENTECO5A0C00E345122;4671.0
9958.0;ENTSAM5A7BE6883BCB7;6977.0
9958.0;ENTSAM5A7BE6883BCB7;6977.0
9958.0;ENTSAM5A7BE6883BCB7;6977.0
1468.0;APPHAI59FF434541815;4725.0
9969.0;ENTECO5A46339DE10CD;6554.0
9969.0;ENTECO5A46339DE10CD;6554.0
9969.0;ENTECO5A46339DE10CD;6554.0
9969.0;ENTECO5A46339DE10CD;6554.0
4790.0;ENTSAM5A7BE6883BCB7;6977.0
4852.0;BAGKEM59FADB56D4AE6;6826.0
6340.0;ENTECO5A0C00E345122;4671.0
9729.0;ENTSAM5A7BE6883BCB7;6977.0
3804.0;ENTNOB5A14947A21475;5915.0
7791.0;APPCAM59BA8ECCD23F0;4321.0
9075.0;MATSAM5AAB5AEE5DBA7;7430.0
2484.0;DET5A816ECB84C30;6926.0
2484.0;JAZ5A5F32D789415;6545.0
5891.0;APPPEL5A803D1A42ECA;7018.0
2747.0;APPDAW59E0BC5F6107E;4333.0
2747.0;BKSTRA59F192793463E;4281.0
3985.0;ENTNOB5A14947A21475;5915.0
8964.0;ENTECO5A0C00E345122;4671.0
8964.0;ENTECO5A0C00E345122;4671.0
8964.0;ENTECO5A0C00E345122;4671.0
8966.0;ENTNOB5A14947A21475;5915.0
10034.0;MATSAM5A7463EE3C1A5;7219.0
10034.0;MATSAM5A7463EE3C1A5;7219.0
10034.0;MATSAM5A7463EE3C1A5;7219.0
10034.0;MATSAM5A7463EE3C1A5;7219.0
7875.0;MATSAM5A7463EE3C1A5;7219.0
3180.0;ENTTCL5AAF5A35A222C;7472.0
3180.0;ENTTCL5AAF5A35A222C;7472.0
3180.0;ENTTCL5AAF5A35A222C;7472.0
3180.0;ENTTCL5AAF5A35A222C;7472.0
8869.0;ENTTCL5AAF5A35A222C;7472.0
9727.0;MATSAM5AAB5AEE5DBA7;7430.0
9727.0;MATSAM5A7463EE3C1A5;7219.0
1903.0;ENTECO5A0C00E345122;4671.0
1903.0;ENTECO5A0C00E345122;4671.0
1903.0;ENTNOB5A14947A21475;5915.0
3215.0;ENTNOB5A14947A21475;5915.0
4106.0;MATSAM5A7463EE3C1A5;7219.0
8529.0;MATTEL5A462528E403F;6538.0
3144.0;ENTECO5A0C00E345122;4671.0
4246.0;APPHAI59FF434541815;4725.0
3144.0;ENTECO5A0C00E345122;4671.0
3144.0;ENTECO5A0C00E345122;4671.0
9112.0;MATSAM5A5DF6D4F152F;6788.0
9112.0;MATSAM5A5DF6D4F152F;6788.0
5125.0;ENTECO5A46339DE10CD;6554.0
5125.0;ENTECO5A46339DE10CD;6554.0
8357.0;ENTECO5A0C00E345122;4671.0
1684.0;ENTNOB5A14947A21475;5915.0
1684.0;SOGMDF5A09BC13560E0;4933.0
1684.0;SOGMDF5A09BC14091FF;6218.0
9112.0;MATSAM5A7463EE3C1A5;7219.0
7006.0;HASQAR5A53693BDD568;6637.0
7006.0;HASQAR5A53699375950;7271.0
7006.0;HASQAR5A618CB95E324;6945.0
5444.0;APPHAI59FF434541815;4725.0
461.0;APPNAT5A0A01860CE92;5413.0
9235.0;ENTTCL5AAF5A35A222C;7472.0
503.0;APPPHI59FADF955AFAD;5330.0
490.0;APPNAT5A0A01860CE92;5413.0
664.0;NIM59C0C6EF1C520;4049.0
8446.0;BAGDOV5A099F4EF3FFA;6194.0
8446.0;BAGDOV5A099F4F52FAF;6241.0
3585.0;HASONC59BA3E256A4D0;4155.0
4717.0;ENTNOB5A14947A21475;5915.0
1908.0;ENTSAM5A7BE6883BCB7;6977.0
1521.0;ENTSAM5A54B6543F8A6;6976.0
1521.0;ENTSAM5A54B6543F8A6;6976.0
1521.0;ENTSAM5A54B6543F8A6;6976.0
1521.0;ENTSAM5A54B6543F8A6;6976.0
7104.0;ENTSAM5A54B6543F8A6;6976.0
6297.0;COMHP5A0C1A5546442;4689.0
9484.0;MATSAM5A7463EE3C1A5;7219.0
4362.0;ENTNOB5A14947A21475;5915.0
3530.0;MATSAM5A7463EE3C1A5;7219.0
3973.0;BAGALW5A898FD9C6CCE;7192.0
3973.0;KNO59D64DAF36939;3949.0
5994.0;ENTNOB5A14947A21475;5915.0
9888.0;ENTSAM5A7BE6883BCB7;6977.0
1301.0;ENTGOO5A8FBE46991F9;7236.0
1301.0;COMGOO5A93E41FC7B6B;7235.0
1874.0;APPNAT5A0A01860CE92;5413.0
5762.0;WOFVST5A93B3459E903;7242.0
626.0;WOFHYP5A4DD51370D86;7085.0
1000.0;BAGBUK5A013F79D991F;4577.0
7617.0;BAGDOV5A099F4F52FAF;6241.0
8137.0;BAGDOV5A099F4EF3FFA;6194.0
488.0;SNO5A685DB296774;6783.0
3181.0;COMSMA59DCD0E6027C6;4586.0
1491.0;MATSAM5AAB5AEE5DBA7;7430.0
495.0;HASQAR5A53693BDD568;6637.0
495.0;HASQAR5A618CC063535;6771.0
495.0;SNO5A685DB296774;6783.0
7079.0;ENTSAM5A7BE6883BCB7;6977.0
7079.0;ENTSAM5A7BE6883BCB7;6977.0
7079.0;ENTSAM5A7BE6883BCB7;6977.0
7079.0;ENTSAM5A7BE6883BCB7;6977.0
7617.0;BAGDOV5A099F4F52FAF;6241.0
8673.0;HASQAR5A53698D0BD6F;6658.0
8673.0;HASQAR5A53698E5B971;6660.0
8673.0;HASQAR5A5369A2BCAEB;6625.0
